wavelength_nm,detector_V
1521.2700,0.113933
1521.2710,0.115424
1521.2720,0.110837
1521.2730,0.112187
1521.2740,0.106612
1521.2750,0.103881
1521.2760,0.102694
1521.2770,0.107864
1521.2780,0.116581
1521.2790,0.111887
1521.2800,0.106272
1521.2810,0.103558
1521.2820,0.107644
1521.2830,0.105136
1521.2840,0.098454
1521.2850,0.100870
1521.2860,0.099326
1521.2870,0.097074
1521.2880,0.097390
1521.2890,0.103673
1521.2900,0.104320
1521.2910,0.091466
1521.2920,0.094637
1521.2930,0.099406
1521.2940,0.098061
1521.2950,0.094148
1521.2960,0.099660
1521.2970,0.096254
1521.2980,0.093318
1521.2990,0.098489
1521.3000,0.088937
1521.3010,0.091975
1521.3020,0.090278
1521.3030,0.099246
1521.3040,0.088882
1521.3050,0.091270
1521.3060,0.088376
1521.3070,0.088888
1521.3080,0.092533
1521.3090,0.089162
1521.3100,0.089210
1521.3110,0.089476
1521.3120,0.087886
1521.3130,0.085722
1521.3140,0.091305
1521.3150,0.087711
1521.3160,0.089690
1521.3170,0.085096
1521.3180,0.086685
1521.3190,0.084029
1521.3200,0.083984
1521.3210,0.084894
1521.3220,0.081677
1521.3230,0.087625
1521.3240,0.088742
1521.3250,0.081348
1521.3260,0.083088
1521.3270,0.082839
1521.3280,0.089242
1521.3290,0.080083
1521.3300,0.080240
1521.3310,0.082054
1521.3320,0.078812
1521.3330,0.082923
1521.3340,0.082473
1521.3350,0.084181
1521.3360,0.086658
1521.3370,0.083234
1521.3380,0.076998
1521.3390,0.083885
1521.3400,0.080759
1521.3410,0.077119
1521.3420,0.074020
1521.3430,0.076553
1521.3440,0.078009
1521.3450,0.077172
1521.3460,0.076152
1521.3470,0.072189
1521.3480,0.073407
1521.3490,0.076712
1521.3500,0.080716
1521.3510,0.076448
1521.3520,0.072906
1521.3530,0.071827
1521.3540,0.075917
1521.3550,0.070340
1521.3560,0.074538
1521.3570,0.074850
1521.3580,0.068825
1521.3590,0.076633
1521.3600,0.067025
1521.3610,0.071096
1521.3620,0.076611
1521.3630,0.070021
1521.3640,0.073023
1521.3650,0.073990
1521.3660,0.070592
1521.3670,0.070699
1521.3680,0.074959
1521.3690,0.071278
1521.3700,0.072170
1521.3710,0.070092
1521.3720,0.071073
1521.3730,0.067612
1521.3740,0.067953
1521.3750,0.071793
1521.3760,0.064460
1521.3770,0.070506
1521.3780,0.069941
1521.3790,0.067859
1521.3800,0.065229
1521.3810,0.070782
1521.3820,0.067577
1521.3830,0.069827
1521.3840,0.070031
1521.3850,0.070516
1521.3860,0.068080
1521.3870,0.063337
1521.3880,0.072356
1521.3890,0.070899
1521.3900,0.073628
1521.3910,0.064151
1521.3920,0.073234
1521.3930,0.069829
1521.3940,0.071264
1521.3950,0.065849
1521.3960,0.072083
1521.3970,0.069027
1521.3980,0.069443
1521.3990,0.064218
1521.4000,0.068693
1521.4010,0.062032
1521.4020,0.065903
1521.4030,0.070060
1521.4040,0.063031
1521.4050,0.060313
1521.4060,0.072154
1521.4070,0.067390
1521.4080,0.066242
1521.4090,0.073275
1521.4100,0.067875
1521.4110,0.070764
1521.4120,0.067334
1521.4130,0.065531
1521.4140,0.070432
1521.4150,0.074065
1521.4160,0.070976
1521.4170,0.068790
1521.4180,0.068131
1521.4190,0.073413
1521.4200,0.070758
1521.4210,0.071430
1521.4220,0.067256
1521.4230,0.071129
1521.4240,0.072960
1521.4250,0.074774
1521.4260,0.072108
1521.4270,0.072418
1521.4280,0.076749
1521.4290,0.075743
1521.4300,0.070368
1521.4310,0.077315
1521.4320,0.077235
1521.4330,0.072381
1521.4340,0.073032
1521.4350,0.069730
1521.4360,0.075080
1521.4370,0.073848
1521.4380,0.075834
1521.4390,0.075239
1521.4400,0.073802
1521.4410,0.075709
1521.4420,0.084336
1521.4430,0.077829
1521.4440,0.080392
1521.4450,0.076179
1521.4460,0.075479
1521.4470,0.083972
1521.4480,0.078917
1521.4490,0.077650
1521.4500,0.082686
1521.4510,0.082654
1521.4520,0.084992
1521.4530,0.078719
1521.4540,0.081835
1521.4550,0.080851
1521.4560,0.080126
1521.4570,0.087499
1521.4580,0.085162
1521.4590,0.083408
1521.4600,0.084958
1521.4610,0.089008
1521.4620,0.084328
1521.4630,0.084101
1521.4640,0.087205
1521.4650,0.089639
1521.4660,0.091256
1521.4670,0.089430
1521.4680,0.089395
1521.4690,0.085960
1521.4700,0.095817
1521.4710,0.097167
1521.4720,0.092194
1521.4730,0.088405
1521.4740,0.099569
1521.4750,0.088647
1521.4760,0.092777
1521.4770,0.099703
1521.4780,0.100360
1521.4790,0.102426
1521.4800,0.091768
1521.4810,0.095311
1521.4820,0.097605
1521.4830,0.103691
1521.4840,0.106919
1521.4850,0.102610
1521.4860,0.101339
1521.4870,0.105218
1521.4880,0.101603
1521.4890,0.105399
1521.4900,0.115145
1521.4910,0.110495
1521.4920,0.109978
1521.4930,0.106416
1521.4940,0.109557
1521.4950,0.105560
1521.4960,0.111046
1521.4970,0.107081
1521.4980,0.119648
1521.4990,0.109899
1521.5000,0.116965
1521.5010,0.117777
1521.5020,0.125510
1521.5030,0.118951
1521.5040,0.116566
1521.5050,0.127481
1521.5060,0.114887
1521.5070,0.123657
1521.5080,0.127314
1521.5090,0.125546
1521.5100,0.123031
1521.5110,0.124923
1521.5120,0.119016
1521.5130,0.125297
1521.5140,0.130192
1521.5150,0.128345
1521.5160,0.122651
1521.5170,0.124640
1521.5180,0.131557
1521.5190,0.127141
1521.5200,0.130514
1521.5210,0.140299
1521.5220,0.136704
1521.5230,0.138284
1521.5240,0.135395
1521.5250,0.136700
1521.5260,0.143163
1521.5270,0.137222
1521.5280,0.142593
1521.5290,0.134094
1521.5300,0.127226
1521.5310,0.133847
1521.5320,0.154141
1521.5330,0.140180
1521.5340,0.141545
1521.5350,0.145073
1521.5360,0.146813
1521.5370,0.134635
1521.5380,0.142764
1521.5390,0.142825
1521.5400,0.143159
1521.5410,0.152295
1521.5420,0.149816
1521.5430,0.150078
1521.5440,0.151376
1521.5450,0.140253
1521.5460,0.146520
1521.5470,0.143949
1521.5480,0.150499
1521.5490,0.154690
1521.5500,0.147117
1521.5510,0.152537
1521.5520,0.150030
1521.5530,0.156671
1521.5540,0.155038
1521.5550,0.145966
1521.5560,0.161165
1521.5570,0.152266
1521.5580,0.148939
1521.5590,0.168656
1521.5600,0.148749
1521.5610,0.159356
1521.5620,0.158549
1521.5630,0.158048
1521.5640,0.164277
1521.5650,0.162416
1521.5660,0.164023
1521.5670,0.170710
1521.5680,0.160010
1521.5690,0.170733
1521.5700,0.168906
1521.5710,0.161795
1521.5720,0.165532
1521.5730,0.170044
1521.5740,0.157467
1521.5750,0.167112
1521.5760,0.166514
1521.5770,0.172568
1521.5780,0.168995
1521.5790,0.175830
1521.5800,0.174892
1521.5810,0.181963
1521.5820,0.172960
1521.5830,0.178183
1521.5840,0.187597
1521.5850,0.180598
1521.5860,0.177988
1521.5870,0.174260
1521.5880,0.185014
1521.5890,0.186836
1521.5900,0.186865
1521.5910,0.175309
1521.5920,0.192494
1521.5930,0.183551
1521.5940,0.184670
1521.5950,0.188979
1521.5960,0.192096
1521.5970,0.195049
1521.5980,0.192033
1521.5990,0.198834
1521.6000,0.189825
1521.6010,0.202506
1521.6020,0.210602
1521.6030,0.208697
1521.6040,0.205003
1521.6050,0.205299
1521.6060,0.208536
1521.6070,0.213378
1521.6080,0.212493
1521.6090,0.220044
1521.6100,0.207290
1521.6110,0.217634
1521.6120,0.213722
1521.6130,0.219319
1521.6140,0.220798
1521.6150,0.220908
1521.6160,0.227224
1521.6170,0.224777
1521.6180,0.228654
1521.6190,0.231563
1521.6200,0.234219
1521.6210,0.246640
1521.6220,0.233492
1521.6230,0.238327
1521.6240,0.229154
1521.6250,0.241669
1521.6260,0.243078
1521.6270,0.243184
1521.6280,0.249788
1521.6290,0.245245
1521.6300,0.248086
1521.6310,0.258175
1521.6320,0.255820
1521.6330,0.257355
1521.6340,0.262015
1521.6350,0.265740
1521.6360,0.254973
1521.6370,0.256908
1521.6380,0.268126
1521.6390,0.255195
1521.6400,0.265446
1521.6410,0.269801
1521.6420,0.275448
1521.6430,0.263566
1521.6440,0.267805
1521.6450,0.274991
1521.6460,0.289975
1521.6470,0.285572
1521.6480,0.280525
1521.6490,0.278135
1521.6500,0.278249
1521.6510,0.284722
1521.6520,0.273734
1521.6530,0.280975
1521.6540,0.290162
1521.6550,0.283116
1521.6560,0.284233
1521.6570,0.293471
1521.6580,0.303295
1521.6590,0.292275
1521.6600,0.282064
1521.6610,0.287355
1521.6620,0.299874
1521.6630,0.288350
1521.6640,0.291208
1521.6650,0.302925
1521.6660,0.300060
1521.6670,0.300830
1521.6680,0.294730
1521.6690,0.298482
1521.6700,0.298830
1521.6710,0.300561
1521.6720,0.298778
1521.6730,0.301367
1521.6740,0.306974
1521.6750,0.306368
1521.6760,0.301868
1521.6770,0.307858
1521.6780,0.300222
1521.6790,0.298809
1521.6800,0.320262
1521.6810,0.315613
1521.6820,0.300531
1521.6830,0.309778
1521.6840,0.309256
1521.6850,0.305924
1521.6860,0.308977
1521.6870,0.299228
1521.6880,0.302363
1521.6890,0.312776
1521.6900,0.318063
1521.6910,0.307812
1521.6920,0.310164
1521.6930,0.321808
1521.6940,0.307621
1521.6950,0.306260
1521.6960,0.303049
1521.6970,0.315976
1521.6980,0.308048
1521.6990,0.298801
1521.7000,0.324611
1521.7010,0.312179
1521.7020,0.312273
1521.7030,0.311578
1521.7040,0.311659
1521.7050,0.314565
1521.7060,0.316838
1521.7070,0.316208
1521.7080,0.324886
1521.7090,0.319133
1521.7100,0.315786
1521.7110,0.309946
1521.7120,0.328012
1521.7130,0.316736
1521.7140,0.305367
1521.7150,0.324777
1521.7160,0.319988
1521.7170,0.326123
1521.7180,0.321350
1521.7190,0.327930
1521.7200,0.327715
1521.7210,0.331603
1521.7220,0.334702
1521.7230,0.330524
1521.7240,0.340868
1521.7250,0.338059
1521.7260,0.333008
1521.7270,0.338107
1521.7280,0.355028
1521.7290,0.327078
1521.7300,0.338401
1521.7310,0.323039
1521.7320,0.355137
1521.7330,0.352539
1521.7340,0.363185
1521.7350,0.351571
1521.7360,0.346039
1521.7370,0.363185
1521.7380,0.340216
1521.7390,0.360431
1521.7400,0.356078
1521.7410,0.362441
1521.7420,0.355759
1521.7430,0.368112
1521.7440,0.368938
1521.7450,0.379236
1521.7460,0.378754
1521.7470,0.374822
1521.7480,0.388331
1521.7490,0.390994
1521.7500,0.382887
1521.7510,0.390981
1521.7520,0.378307
1521.7530,0.388565
1521.7540,0.396879
1521.7550,0.394314
1521.7560,0.399468
1521.7570,0.404693
1521.7580,0.393998
1521.7590,0.399163
1521.7600,0.417492
1521.7610,0.418334
1521.7620,0.408350
1521.7630,0.411620
1521.7640,0.423716
1521.7650,0.419613
1521.7660,0.423754
1521.7670,0.421592
1521.7680,0.431268
1521.7690,0.420521
1521.7700,0.432196
1521.7710,0.426883
1521.7720,0.444081
1521.7730,0.445652
1521.7740,0.439421
1521.7750,0.434197
1521.7760,0.445103
1521.7770,0.443917
1521.7780,0.452392
1521.7790,0.452759
1521.7800,0.456732
1521.7810,0.455481
1521.7820,0.462165
1521.7830,0.460261
1521.7840,0.471801
1521.7850,0.469923
1521.7860,0.454086
1521.7870,0.459729
1521.7880,0.465298
1521.7890,0.451345
1521.7900,0.475886
1521.7910,0.483016
1521.7920,0.483177
1521.7930,0.479290
1521.7940,0.469942
1521.7950,0.462700
1521.7960,0.469563
1521.7970,0.471633
1521.7980,0.487144
1521.7990,0.488336
1521.8000,0.490725
1521.8010,0.509925
1521.8020,0.486254
1521.8030,0.476730
1521.8040,0.478063
1521.8050,0.474783
1521.8060,0.483986
1521.8070,0.496352
1521.8080,0.507801
1521.8090,0.486715
1521.8100,0.503111
1521.8110,0.483846
1521.8120,0.488986
1521.8130,0.491858
1521.8140,0.487312
1521.8150,0.492878
1521.8160,0.500761
1521.8170,0.503294
1521.8180,0.491588
1521.8190,0.498753
1521.8200,0.476368
1521.8210,0.491882
1521.8220,0.500684
1521.8230,0.501963
1521.8240,0.494524
1521.8250,0.481770
1521.8260,0.511276
1521.8270,0.495494
1521.8280,0.492183
1521.8290,0.470566
1521.8300,0.498816
1521.8310,0.482890
1521.8320,0.504399
1521.8330,0.493243
1521.8340,0.481411
1521.8350,0.497484
1521.8360,0.501072
1521.8370,0.479483
1521.8380,0.477238
1521.8390,0.489571
1521.8400,0.483841
1521.8410,0.491930
1521.8420,0.488279
1521.8430,0.483566
1521.8440,0.480045
1521.8450,0.471863
1521.8460,0.471566
1521.8470,0.496393
1521.8480,0.477964
1521.8490,0.489397
1521.8500,0.484437
1521.8510,0.485575
1521.8520,0.490827
1521.8530,0.473648
1521.8540,0.507280
1521.8550,0.502335
1521.8560,0.482968
1521.8570,0.483105
1521.8580,0.483042
1521.8590,0.481789
1521.8600,0.493957
1521.8610,0.485357
1521.8620,0.488279
1521.8630,0.505931
1521.8640,0.498561
1521.8650,0.495525
1521.8660,0.504736
1521.8670,0.493358
1521.8680,0.521061
1521.8690,0.510838
1521.8700,0.510231
1521.8710,0.503661
1521.8720,0.507465
1521.8730,0.499055
1521.8740,0.523527
1521.8750,0.499451
1521.8760,0.508296
1521.8770,0.507964
1521.8780,0.499202
1521.8790,0.523709
1521.8800,0.523722
1521.8810,0.524470
1521.8820,0.533713
1521.8830,0.522910
1521.8840,0.536572
1521.8850,0.530536
1521.8860,0.528645
1521.8870,0.546001
1521.8880,0.536447
1521.8890,0.522473
1521.8900,0.539442
1521.8910,0.550655
1521.8920,0.535303
1521.8930,0.546420
1521.8940,0.546309
1521.8950,0.562841
1521.8960,0.546424
1521.8970,0.568926
1521.8980,0.560511
1521.8990,0.576667
1521.9000,0.574385
1521.9010,0.577013
1521.9020,0.572391
1521.9030,0.581567
1521.9040,0.581365
1521.9050,0.571888
1521.9060,0.588575
1521.9070,0.570580
1521.9080,0.577588
1521.9090,0.598580
1521.9100,0.601705
1521.9110,0.603268
1521.9120,0.613334
1521.9130,0.607961
1521.9140,0.615289
1521.9150,0.629980
1521.9160,0.618045
1521.9170,0.625360
1521.9180,0.614655
1521.9190,0.634278
1521.9200,0.621119
1521.9210,0.626728
1521.9220,0.623643
1521.9230,0.629835
1521.9240,0.640479
1521.9250,0.618854
1521.9260,0.613247
1521.9270,0.642755
1521.9280,0.651913
1521.9290,0.639517
1521.9300,0.646273
1521.9310,0.640934
1521.9320,0.636675
1521.9330,0.643115
1521.9340,0.660747
1521.9350,0.652069
1521.9360,0.662120
1521.9370,0.664535
1521.9380,0.660066
1521.9390,0.653728
1521.9400,0.657717
1521.9410,0.667845
1521.9420,0.654210
1521.9430,0.674927
1521.9440,0.651203
1521.9450,0.655230
1521.9460,0.651864
1521.9470,0.656400
1521.9480,0.654982
1521.9490,0.668976
1521.9500,0.675309
1521.9510,0.672811
1521.9520,0.674506
1521.9530,0.660227
1521.9540,0.658662
1521.9550,0.665459
1521.9560,0.664407
1521.9570,0.657424
1521.9580,0.648293
1521.9590,0.661449
1521.9600,0.653762
1521.9610,0.670009
1521.9620,0.658188
1521.9630,0.654103
1521.9640,0.651421
1521.9650,0.651922
1521.9660,0.674405
1521.9670,0.647863
1521.9680,0.635823
1521.9690,0.645633
1521.9700,0.655855
1521.9710,0.647761
1521.9720,0.668403
1521.9730,0.652435
1521.9740,0.642636
1521.9750,0.667865
1521.9760,0.651374
1521.9770,0.645398
1521.9780,0.651168
1521.9790,0.642859
1521.9800,0.643007
1521.9810,0.634667
1521.9820,0.641817
1521.9830,0.646286
1521.9840,0.653205
1521.9850,0.629260
1521.9860,0.626329
1521.9870,0.627257
1521.9880,0.643755
1521.9890,0.638392
1521.9900,0.626950
1521.9910,0.634254
1521.9920,0.615202
1521.9930,0.633793
1521.9940,0.626602
1521.9950,0.631285
1521.9960,0.657627
1521.9970,0.616962
1521.9980,0.619632
1521.9990,0.615426
1522.0000,0.622404
1522.0010,0.621304
1522.0020,0.610323
1522.0030,0.636319
1522.0040,0.621759
1522.0050,0.606444
1522.0060,0.620181
1522.0070,0.628461
1522.0080,0.632435
1522.0090,0.631408
1522.0100,0.631069
1522.0110,0.610144
1522.0120,0.635536
1522.0130,0.639788
1522.0140,0.618908
1522.0150,0.645527
1522.0160,0.642977
1522.0170,0.631799
1522.0180,0.631477
1522.0190,0.615133
1522.0200,0.628320
1522.0210,0.621352
1522.0220,0.631442
1522.0230,0.630615
1522.0240,0.644891
1522.0250,0.635993
1522.0260,0.641516
1522.0270,0.653276
1522.0280,0.660859
1522.0290,0.646520
1522.0300,0.650388
1522.0310,0.651992
1522.0320,0.643924
1522.0330,0.649260
1522.0340,0.659557
1522.0350,0.673199
1522.0360,0.666598
1522.0370,0.662430
1522.0380,0.662698
1522.0390,0.663554
1522.0400,0.667570
1522.0410,0.684782
1522.0420,0.654625
1522.0430,0.684522
1522.0440,0.680710
1522.0450,0.684214
1522.0460,0.676107
1522.0470,0.696185
1522.0480,0.691399
1522.0490,0.710529
1522.0500,0.695351
1522.0510,0.711385
1522.0520,0.694473
1522.0530,0.711951
1522.0540,0.703589
1522.0550,0.711899
1522.0560,0.726724
1522.0570,0.707927
1522.0580,0.716215
1522.0590,0.725409
1522.0600,0.708180
1522.0610,0.715175
1522.0620,0.718264
1522.0630,0.743899
1522.0640,0.749302
1522.0650,0.729314
1522.0660,0.746383
1522.0670,0.722645
1522.0680,0.752873
1522.0690,0.728941
1522.0700,0.737896
1522.0710,0.751793
1522.0720,0.746116
1522.0730,0.738164
1522.0740,0.747980
1522.0750,0.762066
1522.0760,0.745613
1522.0770,0.759629
1522.0780,0.760168
1522.0790,0.764868
1522.0800,0.785542
1522.0810,0.751678
1522.0820,0.769807
1522.0830,0.767973
1522.0840,0.763388
1522.0850,0.742703
1522.0860,0.752596
1522.0870,0.764966
1522.0880,0.752415
1522.0890,0.757936
1522.0900,0.757789
1522.0910,0.764179
1522.0920,0.770021
1522.0930,0.766956
1522.0940,0.754079
1522.0950,0.737848
1522.0960,0.759180
1522.0970,0.779731
1522.0980,0.752906
1522.0990,0.756108
1522.1000,0.741324
1522.1010,0.750291
1522.1020,0.746603
1522.1030,0.740194
1522.1040,0.744878
1522.1050,0.746038
1522.1060,0.742153
1522.1070,0.761979
1522.1080,0.761068
1522.1090,0.740480
1522.1100,0.743913
1522.1110,0.731894
1522.1120,0.728492
1522.1130,0.733378
1522.1140,0.745251
1522.1150,0.724350
1522.1160,0.723924
1522.1170,0.719124
1522.1180,0.711127
1522.1190,0.731121
1522.1200,0.722186
1522.1210,0.731701
1522.1220,0.717611
1522.1230,0.730999
1522.1240,0.727379
1522.1250,0.721598
1522.1260,0.710751
1522.1270,0.718010
1522.1280,0.703864
1522.1290,0.714692
1522.1300,0.710532
1522.1310,0.680402
1522.1320,0.709572
1522.1330,0.692796
1522.1340,0.704417
1522.1350,0.703451
1522.1360,0.682941
1522.1370,0.694807
1522.1380,0.698208
1522.1390,0.692731
1522.1400,0.691121
1522.1410,0.677808
1522.1420,0.689981
1522.1430,0.691910
1522.1440,0.682920
1522.1450,0.689031
1522.1460,0.666166
1522.1470,0.676834
1522.1480,0.671776
1522.1490,0.688022
1522.1500,0.673995
1522.1510,0.676066
1522.1520,0.669711
1522.1530,0.675366
1522.1540,0.661419
1522.1550,0.656920
1522.1560,0.672712
1522.1570,0.668959
1522.1580,0.664141
1522.1590,0.672697
1522.1600,0.660219
1522.1610,0.681294
1522.1620,0.657487
1522.1630,0.673804
1522.1640,0.685826
1522.1650,0.694832
1522.1660,0.658197
1522.1670,0.695547
1522.1680,0.689342
1522.1690,0.685059
1522.1700,0.678638
1522.1710,0.711386
1522.1720,0.662506
1522.1730,0.687238
1522.1740,0.672627
1522.1750,0.683089
1522.1760,0.693963
1522.1770,0.686836
1522.1780,0.680152
1522.1790,0.695462
1522.1800,0.723442
1522.1810,0.702043
1522.1820,0.691224
1522.1830,0.717778
1522.1840,0.721028
1522.1850,0.700989
1522.1860,0.720374
1522.1870,0.727684
1522.1880,0.707362
1522.1890,0.717821
1522.1900,0.733333
1522.1910,0.729929
1522.1920,0.731464
1522.1930,0.745543
1522.1940,0.750221
1522.1950,0.732943
1522.1960,0.746728
1522.1970,0.740181
1522.1980,0.740294
1522.1990,0.748939
1522.2000,0.739698
1522.2010,0.757900
1522.2020,0.768786
1522.2030,0.766562
1522.2040,0.752499
1522.2050,0.755698
1522.2060,0.783374
1522.2070,0.783902
1522.2080,0.779612
1522.2090,0.773182
1522.2100,0.779276
1522.2110,0.778658
1522.2120,0.773830
1522.2130,0.789931
1522.2140,0.782246
1522.2150,0.787104
1522.2160,0.785016
1522.2170,0.781726
1522.2180,0.792969
1522.2190,0.781361
1522.2200,0.793859
1522.2210,0.791566
1522.2220,0.771792
1522.2230,0.805934
1522.2240,0.809151
1522.2250,0.788783
1522.2260,0.796980
1522.2270,0.802299
1522.2280,0.766905
1522.2290,0.796866
1522.2300,0.787315
1522.2310,0.809192
1522.2320,0.796673
1522.2330,0.784831
1522.2340,0.783965
1522.2350,0.796364
1522.2360,0.794339
1522.2370,0.786011
1522.2380,0.794850
1522.2390,0.809147
1522.2400,0.794440
1522.2410,0.804705
1522.2420,0.789390
1522.2430,0.783287
1522.2440,0.786408
1522.2450,0.783252
1522.2460,0.785679
1522.2470,0.791247
1522.2480,0.783861
1522.2490,0.793739
1522.2500,0.773035
1522.2510,0.785134
1522.2520,0.768278
1522.2530,0.788390
1522.2540,0.769974
1522.2550,0.772575
1522.2560,0.790142
1522.2570,0.758268
1522.2580,0.765082
1522.2590,0.756035
1522.2600,0.765384
1522.2610,0.754440
1522.2620,0.760209
1522.2630,0.747756
1522.2640,0.742927
1522.2650,0.753193
1522.2660,0.746190
1522.2670,0.750888
1522.2680,0.750654
1522.2690,0.741282
1522.2700,0.725410
1522.2710,0.727552
1522.2720,0.725890
1522.2730,0.722324
1522.2740,0.728712
1522.2750,0.713519
1522.2760,0.699149
1522.2770,0.726703
1522.2780,0.722607
1522.2790,0.711242
1522.2800,0.688888
1522.2810,0.708939
1522.2820,0.709739
1522.2830,0.722437
1522.2840,0.703150
1522.2850,0.712898
1522.2860,0.712908
1522.2870,0.704898
1522.2880,0.697466
1522.2890,0.683488
1522.2900,0.708824
1522.2910,0.692936
1522.2920,0.702242
1522.2930,0.706162
1522.2940,0.693615
1522.2950,0.717489
1522.2960,0.697960
1522.2970,0.689596
1522.2980,0.712042
1522.2990,0.680507
1522.3000,0.708506
1522.3010,0.704136
1522.3020,0.703580
1522.3030,0.687634
1522.3040,0.695982
1522.3050,0.693563
1522.3060,0.703208
1522.3070,0.703200
1522.3080,0.706518
1522.3090,0.709111
1522.3100,0.694636
1522.3110,0.713097
1522.3120,0.705453
1522.3130,0.716625
1522.3140,0.735167
1522.3150,0.685183
1522.3160,0.722505
1522.3170,0.712097
1522.3180,0.719568
1522.3190,0.717790
1522.3200,0.716770
1522.3210,0.722321
1522.3220,0.729797
1522.3230,0.725969
1522.3240,0.723535
1522.3250,0.710341
1522.3260,0.738636
1522.3270,0.730925
1522.3280,0.730290
1522.3290,0.739829
1522.3300,0.755919
1522.3310,0.749644
1522.3320,0.747307
1522.3330,0.741959
1522.3340,0.737038
1522.3350,0.757433
1522.3360,0.748863
1522.3370,0.767060
1522.3380,0.773129
1522.3390,0.751103
1522.3400,0.769681
1522.3410,0.767521
1522.3420,0.758516
1522.3430,0.789394
1522.3440,0.766601
1522.3450,0.794824
1522.3460,0.771807
1522.3470,0.783687
1522.3480,0.796694
1522.3490,0.803165
1522.3500,0.790195
1522.3510,0.804534
1522.3520,0.778789
1522.3530,0.802170
1522.3540,0.811218
1522.3550,0.822334
1522.3560,0.797974
1522.3570,0.823564
1522.3580,0.798781
1522.3590,0.816762
1522.3600,0.806600
1522.3610,0.816345
1522.3620,0.827806
1522.3630,0.818111
1522.3640,0.824398
1522.3650,0.833271
1522.3660,0.836493
1522.3670,0.811553
