wavelength_nm,transmission
1.535581999999986238e+03,9.767504326201186249e-01
1.535582999999986214e+03,9.736486804914882276e-01
1.535583999999986190e+03,9.808064159167207974e-01
1.535584999999986167e+03,9.859495867911299838e-01
1.535585999999986143e+03,9.732654658848826079e-01
1.535586999999986119e+03,9.746335487920012586e-01
1.535587999999986096e+03,9.789366272165513916e-01
1.535588999999986072e+03,9.844506834986382904e-01
1.535589999999986048e+03,9.731280607784951187e-01
1.535590999999986025e+03,9.790249957401200298e-01
1.535591999999986001e+03,9.853252941093424422e-01
1.535592999999985977e+03,9.714442639354782250e-01
1.535593999999985954e+03,9.729381800229969235e-01
1.535594999999985930e+03,9.763791413791945706e-01
1.535595999999985906e+03,9.760022798723693160e-01
1.535596999999985883e+03,9.813460592885099310e-01
1.535597999999985859e+03,9.790732686555334574e-01
1.535598999999985836e+03,9.710177123308281200e-01
1.535599999999985812e+03,9.801900882571364937e-01
1.535600999999985788e+03,9.758291325830820151e-01
1.535601999999985765e+03,9.832478740251915372e-01
1.535602999999985741e+03,9.756504877009279930e-01
1.535603999999985717e+03,9.756250851934913371e-01
1.535604999999985694e+03,9.803467371632464955e-01
1.535605999999985670e+03,9.812445370826140545e-01
1.535606999999985646e+03,9.799958052048616253e-01
1.535607999999985623e+03,9.714715513608207509e-01
1.535608999999985599e+03,9.803765676787941086e-01
1.535609999999985575e+03,9.740976435299698588e-01
1.535610999999985552e+03,9.791863826501674417e-01
1.535611999999985528e+03,9.725606996989258901e-01
1.535612999999985504e+03,9.800512421562820320e-01
1.535613999999985481e+03,9.750498310819945003e-01
1.535614999999985457e+03,9.731559183567886073e-01
1.535615999999985434e+03,9.811519250051530250e-01
1.535616999999985410e+03,9.792733674067467531e-01
1.535617999999985386e+03,9.758609844506771491e-01
1.535618999999985363e+03,9.841316669792506966e-01
1.535619999999985339e+03,9.765743595291818124e-01
1.535620999999985315e+03,9.784753753630328621e-01
1.535621999999985292e+03,9.794325318423248161e-01
1.535622999999985268e+03,9.758881057450633500e-01
1.535623999999985244e+03,9.802611642427589977e-01
1.535624999999985221e+03,9.762526175371729620e-01
1.535625999999985197e+03,9.767496398735818763e-01
1.535626999999985173e+03,9.838564884484466422e-01
1.535627999999985150e+03,9.742532570057568231e-01
1.535628999999985126e+03,9.687741219274492721e-01
1.535629999999985102e+03,9.848785920837632712e-01
1.535630999999985079e+03,9.886417156916634807e-01
1.535631999999985055e+03,9.768328456291259787e-01
1.535632999999985032e+03,9.707160484768957431e-01
1.535633999999985008e+03,9.772309019278143660e-01
1.535634999999984984e+03,9.773373425766427314e-01
1.535635999999984961e+03,9.777318950103427442e-01
1.535636999999984937e+03,9.740473537644499524e-01
1.535637999999984913e+03,9.808284257227013470e-01
1.535638999999984890e+03,9.806174456406641093e-01
1.535639999999984866e+03,9.725509885155709799e-01
1.535640999999984842e+03,9.813345527475384467e-01
1.535641999999984819e+03,9.867576206464505617e-01
1.535642999999984795e+03,9.792437971191838564e-01
1.535643999999984771e+03,9.772156904850993753e-01
1.535644999999984748e+03,9.780059739926089124e-01
1.535645999999984724e+03,9.810439701071245189e-01
1.535646999999984700e+03,9.716691733770462802e-01
1.535647999999984677e+03,9.792583000397675486e-01
1.535648999999984653e+03,9.770477196253457564e-01
1.535649999999984630e+03,9.860096745339880231e-01
1.535650999999984606e+03,9.779304435660851613e-01
1.535651999999984582e+03,9.853074060211182150e-01
1.535652999999984559e+03,9.742295750125492537e-01
1.535653999999984535e+03,9.810022179446059587e-01
1.535654999999984511e+03,9.799393871474373352e-01
1.535655999999984488e+03,9.751941633508114382e-01
1.535656999999984464e+03,9.793884645793967669e-01
1.535657999999984440e+03,9.835374448682890902e-01
1.535658999999984417e+03,9.774006538179181858e-01
1.535659999999984393e+03,9.719363829584440895e-01
1.535660999999984369e+03,9.786423570666873406e-01
1.535661999999984346e+03,9.751112527993016643e-01
1.535662999999984322e+03,9.773598803085808973e-01
1.535663999999984298e+03,9.784111540381617012e-01
1.535664999999984275e+03,9.719231195649359334e-01
1.535665999999984251e+03,9.722912807312974470e-01
1.535666999999984228e+03,9.806903295263301734e-01
1.535667999999984204e+03,9.766792980193726992e-01
1.535668999999984180e+03,9.685192686684136465e-01
1.535669999999984157e+03,9.819256581127708827e-01
1.535670999999984133e+03,9.798837597037998171e-01
1.535671999999984109e+03,9.759467429748986955e-01
1.535672999999984086e+03,9.735428459729401629e-01
1.535673999999984062e+03,9.821612859917029370e-01
1.535674999999984038e+03,9.802233076140063339e-01
1.535675999999984015e+03,9.883641281843282833e-01
1.535676999999983991e+03,9.805222506748436651e-01
1.535677999999983967e+03,9.804000494514483188e-01
1.535678999999983944e+03,9.781892292356659802e-01
1.535679999999983920e+03,9.821317120405547163e-01
1.535680999999983896e+03,9.813725806206197166e-01
1.535681999999983873e+03,9.838867348038352612e-01
1.535682999999983849e+03,9.768021018404655642e-01
1.535683999999983826e+03,9.771532862411708154e-01
1.535684999999983802e+03,9.769859900202987335e-01
1.535685999999983778e+03,9.820730601928927550e-01
1.535686999999983755e+03,9.849107657865693310e-01
1.535687999999983731e+03,9.770892849622989651e-01
1.535688999999983707e+03,9.772328952044734285e-01
1.535689999999983684e+03,9.801956065416271846e-01
1.535690999999983660e+03,9.779635236044649238e-01
1.535691999999983636e+03,9.827620206810231407e-01
1.535692999999983613e+03,9.699538979528291582e-01
1.535693999999983589e+03,9.756613526342936549e-01
1.535694999999983565e+03,9.758456379291060578e-01
1.535695999999983542e+03,9.697009744708690038e-01
1.535696999999983518e+03,9.751349048866171376e-01
1.535697999999983494e+03,9.753358593079625161e-01
1.535698999999983471e+03,9.781990552990759147e-01
1.535699999999983447e+03,9.834622927427424388e-01
1.535700999999983424e+03,9.780371070176534509e-01
1.535701999999983400e+03,9.749009804488519837e-01
1.535702999999983376e+03,9.788032682072724810e-01
1.535703999999983353e+03,9.832345973078472356e-01
1.535704999999983329e+03,9.751408494880716704e-01
1.535705999999983305e+03,9.754091327001518374e-01
1.535706999999983282e+03,9.812923411810887675e-01
1.535707999999983258e+03,9.781786796857104838e-01
1.535708999999983234e+03,9.816614074838762027e-01
1.535709999999983211e+03,9.790234919649406509e-01
1.535710999999983187e+03,9.818913100448068976e-01
1.535711999999983163e+03,9.749508852960683258e-01
1.535712999999983140e+03,9.790493674981766148e-01
1.535713999999983116e+03,9.782614205118053130e-01
1.535714999999983092e+03,9.742470575287646151e-01
1.535715999999983069e+03,9.728631163464499521e-01
1.535716999999983045e+03,9.818663975170717206e-01
1.535717999999983022e+03,9.777259314785926581e-01
1.535718999999982998e+03,9.750469259736188610e-01
1.535719999999982974e+03,9.787576039739822598e-01
1.535720999999982951e+03,9.836606343684038967e-01
1.535721999999982927e+03,9.700318134375175427e-01
1.535722999999982903e+03,9.731743826685403942e-01
1.535723999999982880e+03,9.754755310650239375e-01
1.535724999999982856e+03,9.850178985650692720e-01
1.535725999999982832e+03,9.803096042220865725e-01
1.535726999999982809e+03,9.822545654363004086e-01
1.535727999999982785e+03,9.746306600386894781e-01
1.535728999999982761e+03,9.747191345760952697e-01
1.535729999999982738e+03,9.809944744915330972e-01
1.535730999999982714e+03,9.794422257452585212e-01
1.535731999999982690e+03,9.814099598068717345e-01
1.535732999999982667e+03,9.784701640539305023e-01
1.535733999999982643e+03,9.803392338490244384e-01
1.535734999999982620e+03,9.798649137104172846e-01
1.535735999999982596e+03,9.823492529191525380e-01
1.535736999999982572e+03,9.824719301091224821e-01
1.535737999999982549e+03,9.727700903106217822e-01
1.535738999999982525e+03,9.702661531234796355e-01
1.535739999999982501e+03,9.832678258031215535e-01
1.535740999999982478e+03,9.840173293251566200e-01
1.535741999999982454e+03,9.751894895461961088e-01
1.535742999999982430e+03,9.718381606630824843e-01
1.535743999999982407e+03,9.796791302912265520e-01
1.535744999999982383e+03,9.830118007432063765e-01
1.535745999999982359e+03,9.864842509302944595e-01
1.535746999999982336e+03,9.813644563630575801e-01
1.535747999999982312e+03,9.778177608126491505e-01
1.535748999999982289e+03,9.757374349858758400e-01
1.535749999999982265e+03,9.793610609193565963e-01
1.535750999999982241e+03,9.781234636829080342e-01
1.535751999999982218e+03,9.752654861444305379e-01
1.535752999999982194e+03,9.875259842203529814e-01
1.535753999999982170e+03,9.864768077126647716e-01
1.535754999999982147e+03,9.838854700209953563e-01
1.535755999999982123e+03,9.756629836295818148e-01
1.535756999999982099e+03,9.827715412601649714e-01
1.535757999999982076e+03,9.819150172074426752e-01
1.535758999999982052e+03,9.811317105929980853e-01
1.535759999999982028e+03,9.843651746670221137e-01
1.535760999999982005e+03,9.819129527043140016e-01
1.535761999999981981e+03,9.823364486986320143e-01
1.535762999999981957e+03,9.819289096488794666e-01
1.535763999999981934e+03,9.807493121054610130e-01
1.535764999999981910e+03,9.722565331631489727e-01
1.535765999999981887e+03,9.797302625048456282e-01
1.535766999999981863e+03,9.771757802315526042e-01
1.535767999999981839e+03,9.742859235203406021e-01
1.535768999999981816e+03,9.861372625776706480e-01
1.535769999999981792e+03,9.863306557323618939e-01
1.535770999999981768e+03,9.848562046100582945e-01
1.535771999999981745e+03,9.804447933407456350e-01
1.535772999999981721e+03,9.848310272984117653e-01
1.535773999999981697e+03,9.794812964073240646e-01
1.535774999999981674e+03,9.802487994438280339e-01
1.535775999999981650e+03,9.750682213384426200e-01
1.535776999999981626e+03,9.810345384065755070e-01
1.535777999999981603e+03,9.796925532060664077e-01
1.535778999999981579e+03,9.742448073153535670e-01
1.535779999999981555e+03,9.792550036630852661e-01
1.535780999999981532e+03,9.791452202705012153e-01
1.535781999999981508e+03,9.866586997463465680e-01
1.535782999999981485e+03,9.830495951360517237e-01
1.535783999999981461e+03,9.795227805588817560e-01
1.535784999999981437e+03,9.804763753102053725e-01
1.535785999999981414e+03,9.796622731893250835e-01
1.535786999999981390e+03,9.786779357302911597e-01
1.535787999999981366e+03,9.751640213081613773e-01
1.535788999999981343e+03,9.788936315000055233e-01
1.535789999999981319e+03,9.765175254296029062e-01
1.535790999999981295e+03,9.745047063277282318e-01
1.535791999999981272e+03,9.815548763984056624e-01
1.535792999999981248e+03,9.810790391142755196e-01
1.535793999999981224e+03,9.723711124886597057e-01
1.535794999999981201e+03,9.790311368165305339e-01
1.535795999999981177e+03,9.835085845625959333e-01
1.535796999999981153e+03,9.837665484942794691e-01
1.535797999999981130e+03,9.836368463440506860e-01
1.535798999999981106e+03,9.796929681947471602e-01
1.535799999999981083e+03,9.761609214572103399e-01
1.535800999999981059e+03,9.752100659152075357e-01
1.535801999999981035e+03,9.809270103988942946e-01
1.535802999999981012e+03,9.810694116182028246e-01
1.535803999999980988e+03,9.847052878193037762e-01
1.535804999999980964e+03,9.839595251031822976e-01
1.535805999999980941e+03,9.790343062867140622e-01
1.535806999999980917e+03,9.745899831356220622e-01
1.535807999999980893e+03,9.782939373733678945e-01
1.535808999999980870e+03,9.804428170678395338e-01
1.535809999999980846e+03,9.787690592955982094e-01
1.535810999999980822e+03,9.772692873391189972e-01
1.535811999999980799e+03,9.805958460754528039e-01
1.535812999999980775e+03,9.775718904879070470e-01
1.535813999999980751e+03,9.770788433942375617e-01
1.535814999999980728e+03,9.808402770231509082e-01
1.535815999999980704e+03,9.779898250468346266e-01
1.535816999999980681e+03,9.805775143725221632e-01
1.535817999999980657e+03,9.806971861681639258e-01
1.535818999999980633e+03,9.750498991862879272e-01
1.535819999999980610e+03,9.776858677055269009e-01
1.535820999999980586e+03,9.853651289099299992e-01
1.535821999999980562e+03,9.749688640298705966e-01
1.535822999999980539e+03,9.711536972388911115e-01
1.535823999999980515e+03,9.721760394411631534e-01
1.535824999999980491e+03,9.797429369669968802e-01
1.535825999999980468e+03,9.797532155682011634e-01
1.535826999999980444e+03,9.791621245000322604e-01
1.535827999999980420e+03,9.844923209346710946e-01
1.535828999999980397e+03,9.689471898564486763e-01
1.535829999999980373e+03,9.812252013701097120e-01
1.535830999999980349e+03,9.858901293175271752e-01
1.535831999999980326e+03,9.751361364836799162e-01
1.535832999999980302e+03,9.781308889644726445e-01
1.535833999999980279e+03,9.766413752868338127e-01
1.535834999999980255e+03,9.760783592313969637e-01
1.535835999999980231e+03,9.783534684113672775e-01
1.535836999999980208e+03,9.853712031775337943e-01
1.535837999999980184e+03,9.870135269912915232e-01
1.535838999999980160e+03,9.783229143104017478e-01
1.535839999999980137e+03,9.872895757020249130e-01
1.535840999999980113e+03,9.798142771420439434e-01
1.535841999999980089e+03,9.866893445213735792e-01
1.535842999999980066e+03,9.793039678273786075e-01
1.535843999999980042e+03,9.802039486112409383e-01
1.535844999999980018e+03,9.811441429868555941e-01
1.535845999999979995e+03,9.924001605495208489e-01
1.535846999999979971e+03,9.830923618519508134e-01
1.535847999999979947e+03,9.768606081761096460e-01
1.535848999999979924e+03,9.835680775811012078e-01
1.535849999999979900e+03,9.782471488542497928e-01
1.535850999999979877e+03,9.777378443096914618e-01
1.535851999999979853e+03,9.833335896931659770e-01
1.535852999999979829e+03,9.798258390278952179e-01
1.535853999999979806e+03,9.808180860061586070e-01
1.535854999999979782e+03,9.797619821919895111e-01
1.535855999999979758e+03,9.810546060893683418e-01
1.535856999999979735e+03,9.814103428098547299e-01
1.535857999999979711e+03,9.719647905217900785e-01
1.535858999999979687e+03,9.823811013913488210e-01
1.535859999999979664e+03,9.757888589699992288e-01
1.535860999999979640e+03,9.739498395437794498e-01
1.535861999999979616e+03,9.794874640875974592e-01
1.535862999999979593e+03,9.800590796295214346e-01
1.535863999999979569e+03,9.769511511231797618e-01
1.535864999999979545e+03,9.830512970249423166e-01
1.535865999999979522e+03,9.743604364246664096e-01
1.535866999999979498e+03,9.781033033093681217e-01
1.535867999999979475e+03,9.773934967326782797e-01
1.535868999999979451e+03,9.795485329477275904e-01
1.535869999999979427e+03,9.808522017480212352e-01
1.535870999999979404e+03,9.757070092497713842e-01
1.535871999999979380e+03,9.826375220900956942e-01
1.535872999999979356e+03,9.799941851133372461e-01
1.535873999999979333e+03,9.721761488486256875e-01
1.535874999999979309e+03,9.719113003186018451e-01
1.535875999999979285e+03,9.796980951573965868e-01
1.535876999999979262e+03,9.788651833715380501e-01
1.535877999999979238e+03,9.793370266005104741e-01
1.535878999999979214e+03,9.796404057731551429e-01
1.535879999999979191e+03,9.806561776677877873e-01
1.535880999999979167e+03,9.835461136591470144e-01
1.535881999999979143e+03,9.753126467590389481e-01
1.535882999999979120e+03,9.750707054002993868e-01
1.535883999999979096e+03,9.753867960489508437e-01
1.535884999999979073e+03,9.809172321902200897e-01
1.535885999999979049e+03,9.847428034425464993e-01
1.535886999999979025e+03,9.780390789795936346e-01
1.535887999999979002e+03,9.697590345913625898e-01
1.535888999999978978e+03,9.729512342164315930e-01
1.535889999999978954e+03,9.764364049704327142e-01
1.535890999999978931e+03,9.775389570345797141e-01
1.535891999999978907e+03,9.781376133588975952e-01
1.535892999999978883e+03,9.799267622357066276e-01
1.535893999999978860e+03,9.785266969208507026e-01
1.535894999999978836e+03,9.839722598430312717e-01
1.535895999999978812e+03,9.770720260229608378e-01
1.535896999999978789e+03,9.763279919723644174e-01
1.535897999999978765e+03,9.816939092802077216e-01
1.535898999999978741e+03,9.736369569449760952e-01
